Table with row headers in column A and column headers in row 4,,,,,,,,,,,
"CORE BASED STATISTICAL AREAS (CBSAs) AND COMBINED STATISTICAL AREAS (CSAs), ",,,,,,,,,,,
DECEMBER 2009,,,,,,,,,,,
CBSA Code,Metro Division Code,CSA Code,CBSA Title,Level of CBSA,"Status, 1=metro 2=micro",Metropolitan Division Title,CSA Title,Component Name,State,FIPS,County Status
35620,35644,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"New York-White Plains-Wayne, NY-NJ","New York-Newark-Bridgeport, NY-NJ-CT-PA",New York County,New York,36061,Central
35620,35644,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"New York-White Plains-Wayne, NY-NJ","New York-Newark-Bridgeport, NY-NJ-CT-PA",Putnam County,New York,36079,Central
35620,35644,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"New York-White Plains-Wayne, NY-NJ","New York-Newark-Bridgeport, NY-NJ-CT-PA",Queens County,New York,36081,Central
35620,35644,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"New York-White Plains-Wayne, NY-NJ","New York-Newark-Bridgeport, NY-NJ-CT-PA",Richmond County,New York,36085,Central
35620,35644,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"New York-White Plains-Wayne, NY-NJ","New York-Newark-Bridgeport, NY-NJ-CT-PA",Rockland County,New York,36087,Central
35620,35004,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"Nassau-Suffolk, NY","New York-Newark-Bridgeport, NY-NJ-CT-PA",Suffolk County,New York,36103,Central
35620,35644,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"New York-White Plains-Wayne, NY-NJ","New York-Newark-Bridgeport, NY-NJ-CT-PA",Westchester County,New York,36119,Central
35620,35084,408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,1,"Newark-Union, NJ-PA","New York-Newark-Bridgeport, NY-NJ-CT-PA",Pike County,Pennsylvania,42103,Outlying
35660,,,"Niles-Benton Harbor, MI",Metropolitan Statistical Area,1,,,Berrien County,Michigan,26021,Central
35700,,,"Nogales, AZ",Micropolitan Statistical Area,2,,,Santa Cruz County,Arizona,04023,Central
35740,,,"Norfolk, NE",Micropolitan Statistical Area,2,,,Madison County,Nebraska,31119,Central
35740,,,"Norfolk, NE",Micropolitan Statistical Area,2,,,Pierce County,Nebraska,31139,Outlying
35740,,,"Norfolk, NE",Micropolitan Statistical Area,2,,,Stanton County,Nebraska,31167,Outlying
35820,,,"North Platte, NE",Micropolitan Statistical Area,2,,,Lincoln County,Nebraska,31111,Central
35820,,,"North Platte, NE",Micropolitan Statistical Area,2,,,Logan County,Nebraska,31113,Outlying
35820,,,"North Platte, NE",Micropolitan Statistical Area,2,,,McPherson County,Nebraska,31117,Outlying
35840,,494,"North Port-Bradenton-Sarasota, FL",Metropolitan Statistical Area,1,,"Sarasota-Bradenton-Punta Gorda, FL",Manatee County,Florida,12081,Central
35840,,494,"North Port-Bradenton-Sarasota, FL",Metropolitan Statistical Area,1,,"Sarasota-Bradenton-Punta Gorda, FL",Sarasota County,Florida,12115,Central
35860,,294,"North Vernon, IN",Micropolitan Statistical Area,2,,"Indianapolis-Anderson-Columbus, IN",Jennings County,Indiana,18079,Central
35900,,,"North Wilkesboro, NC",Micropolitan Statistical Area,2,,,Wilkes County,North Carolina,37193,Central
35940,,,"Norwalk, OH",Micropolitan Statistical Area,2,,,Huron County,Ohio,39077,Central
35980,,,"Norwich-New London, CT",Metropolitan Statistical Area,1,,,New London County,Connecticut,09011,Central
36020,,500,"Oak Harbor, WA",Micropolitan Statistical Area,2,,"Seattle-Tacoma-Olympia, WA",Island County,Washington,53029,Central
36060,,138,"Oak Hill, WV",Micropolitan Statistical Area,2,,"Beckley-Oak Hill, WV",Fayette County,West Virginia,54019,Central
36100,,,"Ocala, FL",Metropolitan Statistical Area,1,,,Marion County,Florida,12083,Central
36140,,,"Ocean City, NJ",Metropolitan Statistical Area,1,,,Cape May County,New Jersey,34009,Central
36180,,480,"Ocean Pines, MD",Micropolitan Statistical Area,2,,"Salisbury-Ocean Pines, MD",Worcester County,Maryland,24047,Central
36220,,372,"Odessa, TX",Metropolitan Statistical Area,1,,"Midland-Odessa, TX",Ector County,Texas,48135,Central
36260,,482,"Ogden-Clearfield, UT",Metropolitan Statistical Area,1,,"Salt Lake City-Ogden-Clearfield, UT",Davis County,Utah,49011,Central
36260,,482,"Ogden-Clearfield, UT",Metropolitan Statistical Area,1,,"Salt Lake City-Ogden-Clearfield, UT",Morgan County,Utah,49029,Outlying
36260,,482,"Ogden-Clearfield, UT",Metropolitan Statistical Area,1,,"Salt Lake City-Ogden-Clearfield, UT",Weber County,Utah,49057,Central
36300,,,"Ogdensburg-Massena, NY",Micropolitan Statistical Area,2,,,St. Lawrence County,New York,36089,Central
36340,,,"Oil City, PA",Micropolitan Statistical Area,2,,,Venango County,Pennsylvania,42121,Central
36380,,,"Okeechobee, FL",Micropolitan Statistical Area,2,,,Okeechobee County,Florida,12093,Central
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,1,,"Oklahoma City-Shawnee, OK",Canadian County,Oklahoma,40017,Central
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,1,,"Oklahoma City-Shawnee, OK",Cleveland County,Oklahoma,40027,Outlying
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,1,,"Oklahoma City-Shawnee, OK",Grady County,Oklahoma,40051,Outlying
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,1,,"Oklahoma City-Shawnee, OK",Lincoln County,Oklahoma,40081,Outlying
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,1,,"Oklahoma City-Shawnee, OK",Logan County,Oklahoma,40083,Outlying
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,1,,"Oklahoma City-Shawnee, OK",McClain County,Oklahoma,40087,Outlying
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,1,,"Oklahoma City-Shawnee, OK",Oklahoma County,Oklahoma,40109,Central
36460,,160,"Olean, NY",Micropolitan Statistical Area,2,,"Buffalo-Niagara-Cattaraugus, NY",Cattaraugus County,New York,36009,Central
36500,,500,"Olympia, WA",Metropolitan Statistical Area,1,,"Seattle-Tacoma-Olympia, WA",Thurston County,Washington,53067,Central
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,1,,"Omaha-Council Bluffs-Fremont, NE-IA",Harrison County,Iowa,19085,Outlying
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,1,,"Omaha-Council Bluffs-Fremont, NE-IA",Mills County,Iowa,19129,Outlying
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,1,,"Omaha-Council Bluffs-Fremont, NE-IA",Pottawattamie County,Iowa,19155,Central
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,1,,"Omaha-Council Bluffs-Fremont, NE-IA",Cass County,Nebraska,31025,Outlying
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,1,,"Omaha-Council Bluffs-Fremont, NE-IA",Douglas County,Nebraska,31055,Central
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,1,,"Omaha-Council Bluffs-Fremont, NE-IA",Sarpy County,Nebraska,31153,Central
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,1,,"Omaha-Council Bluffs-Fremont, NE-IA",Saunders County,Nebraska,31155,Outlying
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,1,,"Omaha-Council Bluffs-Fremont, NE-IA",Washington County,Nebraska,31177,Outlying
36580,,,"Oneonta, NY",Micropolitan Statistical Area,2,,,Otsego County,New York,36077,Central
36620,,,"Ontario, OR-ID",Micropolitan Statistical Area,2,,,Payette County,Idaho,16075,Central
36620,,,"Ontario, OR-ID",Micropolitan Statistical Area,2,,,Malheur County,Oregon,41045,Central
36660,,318,"Opelousas-Eunice, LA",Micropolitan Statistical Area,2,,"Lafayette-Acadiana, LA",St. Landry Parish,Louisiana,22097,Central
36700,,,"Orangeburg, SC",Micropolitan Statistical Area,2,,,Orangeburg County,South Carolina,45075,Central
36740,,422,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,1,,"Orlando-Deltona-Daytona Beach, FL",Lake County,Florida,12069,Outlying
36740,,422,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,1,,"Orlando-Deltona-Daytona Beach, FL",Orange County,Florida,12095,Central
36740,,422,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,1,,"Orlando-Deltona-Daytona Beach, FL",Osceola County,Florida,12097,Outlying
36740,,422,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,1,,"Orlando-Deltona-Daytona Beach, FL",Seminole County,Florida,12117,Central
36780,,118,"Oshkosh-Neenah, WI",Metropolitan Statistical Area,1,,"Appleton-Oshkosh-Neenah, WI",Winnebago County,Wisconsin,55139,Central
36820,,,"Oskaloosa, IA",Micropolitan Statistical Area,2,,,Mahaska County,Iowa,19123,Central
36860,,,"Ottawa-Streator, IL",Micropolitan Statistical Area,2,,,Bureau County,Illinois,17011,Central
36860,,,"Ottawa-Streator, IL",Micropolitan Statistical Area,2,,,LaSalle County,Illinois,17099,Central
36860,,,"Ottawa-Streator, IL",Micropolitan Statistical Area,2,,,Putnam County,Illinois,17155,Outlying
36900,,,"Ottumwa, IA",Micropolitan Statistical Area,2,,,Wapello County,Iowa,19179,Central
36940,,,"Owatonna, MN",Micropolitan Statistical Area,2,,,Steele County,Minnesota,27147,Central
36980,,,"Owensboro, KY",Metropolitan Statistical Area,1,,,Daviess County,Kentucky,21059,Central
36980,,,"Owensboro, KY",Metropolitan Statistical Area,1,,,Hancock County,Kentucky,21091,Outlying
36980,,,"Owensboro, KY",Metropolitan Statistical Area,1,,,McLean County,Kentucky,21149,Outlying
37020,,330,"Owosso, MI",Micropolitan Statistical Area,2,,"Lansing-East Lansing-Owosso, MI",Shiawassee County,Michigan,26155,Central
37060,,,"Oxford, MS",Micropolitan Statistical Area,2,,,Lafayette County,Mississippi,28071,Central
37100,,348,"Oxnard-Thousand Oaks-Ventura, CA",Metropolitan Statistical Area,1,,"Los Angeles-Long Beach-Riverside, CA",Ventura County,California,06111,Central
37140,,424,"Paducah, KY-IL",Micropolitan Statistical Area,2,,"Paducah-Mayfield, KY-IL",Massac County,Illinois,17127,Outlying
37140,,424,"Paducah, KY-IL",Micropolitan Statistical Area,2,,"Paducah-Mayfield, KY-IL",Ballard County,Kentucky,21007,Outlying
37140,,424,"Paducah, KY-IL",Micropolitan Statistical Area,2,,"Paducah-Mayfield, KY-IL",Livingston County,Kentucky,21139,Outlying
37140,,424,"Paducah, KY-IL",Micropolitan Statistical Area,2,,"Paducah-Mayfield, KY-IL",McCracken County,Kentucky,21145,Central
37220,,332,"Pahrump, NV",Micropolitan Statistical Area,2,,"Las Vegas-Paradise-Pahrump, NV",Nye County,Nevada,32023,Central
37260,,,"Palatka, FL",Micropolitan Statistical Area,2,,,Putnam County,Florida,12107,Central
37300,,,"Palestine, TX",Micropolitan Statistical Area,2,,,Anderson County,Texas,48001,Central
37340,,,"Palm Bay-Melbourne-Titusville, FL",Metropolitan Statistical Area,1,,,Brevard County,Florida,12009,Central
37380,,422,"Palm Coast, FL",Metropolitan Statistical Area,1,,"Orlando-Deltona-Daytona Beach, FL",Flagler County,Florida,12035,Central
37420,,,"Pampa, TX",Micropolitan Statistical Area,2,,,Gray County,Texas,48179,Central
37420,,,"Pampa, TX",Micropolitan Statistical Area,2,,,Roberts County,Texas,48393,Outlying
37460,,,"Panama City-Lynn Haven-Panama City Beach, FL",Metropolitan Statistical Area,1,,,Bay County,Florida,12005,Central
37500,,308,"Paragould, AR",Micropolitan Statistical Area,2,,"Jonesboro-Paragould, AR",Greene County,Arkansas,05055,Central
37540,,,"Paris, TN",Micropolitan Statistical Area,2,,,Henry County,Tennessee,47079,Central
37580,,,"Paris, TX",Micropolitan Statistical Area,2,,,Lamar County,Texas,48277,Central
37620,,,"Parkersburg-Marietta-Vienna, WV-OH",Metropolitan Statistical Area,1,,,Washington County,Ohio,39167,Central
37620,,,"Parkersburg-Marietta-Vienna, WV-OH",Metropolitan Statistical Area,1,,,Pleasants County,West Virginia,54073,Outlying
37620,,,"Parkersburg-Marietta-Vienna, WV-OH",Metropolitan Statistical Area,1,,,Wirt County,West Virginia,54105,Outlying
37620,,,"Parkersburg-Marietta-Vienna, WV-OH",Metropolitan Statistical Area,1,,,Wood County,West Virginia,54107,Central
37660,,,"Parsons, KS",Micropolitan Statistical Area,2,,,Labette County,Kansas,20099,Central
37700,,274,"Pascagoula, MS",Metropolitan Statistical Area,1,,"Gulfport-Biloxi-Pascagoula, MS",George County,Mississippi,28039,Outlying
37700,,274,"Pascagoula, MS",Metropolitan Statistical Area,1,,"Gulfport-Biloxi-Pascagoula, MS",Jackson County,Mississippi,28059,Central
37740,,,"Payson, AZ",Micropolitan Statistical Area,2,,,Gila County,Arizona,04007,Central
37780,,,"Pecos, TX",Micropolitan Statistical Area,2,,,Reeves County,Texas,48389,Central
37800,,218,"Pella, IA",Micropolitan Statistical Area,2,,"Des Moines-Newton-Pella, IA",Marion County,Iowa,19125,Central
37820,,,"Pendleton-Hermiston, OR",Micropolitan Statistical Area,2,,,Morrow County,Oregon,41049,Outlying
37820,,,"Pendleton-Hermiston, OR",Micropolitan Statistical Area,2,,,Umatilla County,Oregon,41059,Central
37860,,,"Pensacola-Ferry Pass-Brent, FL",Metropolitan Statistical Area,1,,,Escambia County,Florida,12033,Central
37860,,,"Pensacola-Ferry Pass-Brent, FL",Metropolitan Statistical Area,1,,,Santa Rosa County,Florida,12113,Central
37900,,426,"Peoria, IL",Metropolitan Statistical Area,1,,"Peoria-Canton, IL",Marshall County,Illinois,17123,Outlying
37900,,426,"Peoria, IL",Metropolitan Statistical Area,1,,"Peoria-Canton, IL",Peoria County,Illinois,17143,Central
37900,,426,"Peoria, IL",Metropolitan Statistical Area,1,,"Peoria-Canton, IL",Stark County,Illinois,17175,Outlying
37900,,426,"Peoria, IL",Metropolitan Statistical Area,1,,"Peoria-Canton, IL",Tazewell County,Illinois,17179,Central
37900,,426,"Peoria, IL",Metropolitan Statistical Area,1,,"Peoria-Canton, IL",Woodford County,Illinois,17203,Outlying
37940,,316,"Peru, IN",Micropolitan Statistical Area,2,,"Kokomo-Peru, IN",Miami County,Indiana,18103,Central
37980,48864,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,1,"Wilmington, DE-MD-NJ","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",New Castle County,Delaware,10003,Central
37980,48864,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,1,"Wilmington, DE-MD-NJ","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",Cecil County,Maryland,24015,Central
37980,15804,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,1,"Camden, NJ","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",Burlington County,New Jersey,34005,Central
37980,15804,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,1,"Camden, NJ","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",Camden County,New Jersey,34007,Central
37980,15804,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,1,"Camden, NJ","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",Gloucester County,New Jersey,34015,Central
37980,48864,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,1,"Wilmington, DE-MD-NJ","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",Salem County,New Jersey,34033,Central
37980,37964,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,1,"Philadelphia, PA","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",Bucks County,Pennsylvania,42017,Central
37980,37964,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,1,"Philadelphia, PA","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",Chester County,Pennsylvania,42029,Central
37980,37964,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,1,"Philadelphia, PA","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",Delaware County,Pennsylvania,42045,Central
37980,37964,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,1,"Philadelphia, PA","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",Montgomery County,Pennsylvania,42091,Central
37980,37964,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,1,"Philadelphia, PA","Philadelphia-Camden-Vineland, PA-NJ-DE-MD",Philadelphia County,Pennsylvania,42101,Central
38020,,,"Phoenix Lake-Cedar Ridge, CA",Micropolitan Statistical Area,2,,,Tuolumne County,California,06109,Central
38060,,,"Phoenix-Mesa-Glendale, AZ",Metropolitan Statistical Area,1,,,Maricopa County,Arizona,04013,Central
38060,,,"Phoenix-Mesa-Glendale, AZ",Metropolitan Statistical Area,1,,,Pinal County,Arizona,04021,Central
38100,,,"Picayune, MS",Micropolitan Statistical Area,2,,,Pearl River County,Mississippi,28109,Central
38180,,,"Pierre, SD",Micropolitan Statistical Area,2,,,Hughes County,South Dakota,46065,Central
38180,,,"Pierre, SD",Micropolitan Statistical Area,2,,,Stanley County,South Dakota,46117,Central
38200,,132,"Pierre Part, LA",Micropolitan Statistical Area,2,,"Baton Rouge-Pierre Part, LA",Assumption Parish,Louisiana,22007,Central
38220,,340,"Pine Bluff, AR",Metropolitan Statistical Area,1,,"Little Rock-North Little Rock-Pine Bluff, AR",Cleveland County,Arkansas,05025,Outlying
38220,,340,"Pine Bluff, AR",Metropolitan Statistical Area,1,,"Little Rock-North Little Rock-Pine Bluff, AR",Jefferson County,Arkansas,05069,Central
38220,,340,"Pine Bluff, AR",Metropolitan Statistical Area,1,,"Little Rock-North Little Rock-Pine Bluff, AR",Lincoln County,Arkansas,05079,Outlying
38260,,,"Pittsburg, KS",Micropolitan Statistical Area,2,,,Crawford County,Kansas,20037,Central
38300,,430,"Pittsburgh, PA",Metropolitan Statistical Area,1,,"Pittsburgh-New Castle, PA",Allegheny County,Pennsylvania,42003,Central
38300,,430,"Pittsburgh, PA",Metropolitan Statistical Area,1,,"Pittsburgh-New Castle, PA",Armstrong County,Pennsylvania,42005,Outlying
38300,,430,"Pittsburgh, PA",Metropolitan Statistical Area,1,,"Pittsburgh-New Castle, PA",Beaver County,Pennsylvania,42007,Central
38300,,430,"Pittsburgh, PA",Metropolitan Statistical Area,1,,"Pittsburgh-New Castle, PA",Butler County,Pennsylvania,42019,Outlying
38300,,430,"Pittsburgh, PA",Metropolitan Statistical Area,1,,"Pittsburgh-New Castle, PA",Fayette County,Pennsylvania,42051,Outlying
38300,,430,"Pittsburgh, PA",Metropolitan Statistical Area,1,,"Pittsburgh-New Castle, PA",Washington County,Pennsylvania,42125,Central
38300,,430,"Pittsburgh, PA",Metropolitan Statistical Area,1,,"Pittsburgh-New Castle, PA",Westmoreland County,Pennsylvania,42129,Central
38340,,,"Pittsfield, MA",Metropolitan Statistical Area,1,,,Berkshire County,Massachusetts,25003,Central
38380,,,"Plainview, TX",Micropolitan Statistical Area,2,,,Hale County,Texas,48189,Central
38420,,,"Platteville, WI",Micropolitan Statistical Area,2,,,Grant County,Wisconsin,55043,Central
38460,,,"Plattsburgh, NY",Micropolitan Statistical Area,2,,,Clinton County,New York,36019,Central
38500,,515,"Plymouth, IN",Micropolitan Statistical Area,2,,"South Bend-Elkhart-Mishawaka, IN-MI",Marshall County,Indiana,18099,Central
38540,,,"Pocatello, ID",Metropolitan Statistical Area,1,,,Bannock County,Idaho,16005,Central
38540,,,"Pocatello, ID",Metropolitan Statistical Area,1,,,Power County,Idaho,16077,Outlying
38580,,,"Point Pleasant, WV-OH",Micropolitan Statistical Area,2,,,Gallia County,Ohio,39053,Central
